frame,k,outRe_hex,outIm_hex
372,3,2FFD,CEC2
372,4,4042,4000
372,5,00E9,9E60
372,6,770B,B6C9
372,7,38D2,3A35
372,8,0042,0000
372,9,38D2,C5CB
372,10,770B,4937
372,11,00E9,61A0
372,12,4042,C000
372,13,2FFD,313E
372,14,8979,C937
372,15,9750,9569
373,0,C068,0000
373,1,2F35,F504
373,2,12B3,6DB5
373,3,8E40,A82B
373,4,0068,4000
373,5,21C4,F8F7
373,6,EE1D,6DB5
373,7,2267,45D0
373,8,4068,0000
373,9,2267,BA30
373,10,EE1D,924B
373,11,21C4,0709
373,12,0068,C000
373,13,8E40,57D5
373,14,12B3,924B
373,15,2F35,0AFC
374,0,7FF9,0000
374,1,366E,154F
374,2,57D9,2820
374,3,75C8,8E81
374,4,7FF9,0000
374,5,19F6,FEB5
374,6,A819,2820
374,7,39B8,8583
374,8,7FF9,0000
374,9,39B8,7A7D
374,10,A819,D7E0
374,11,19F6,014B
374,12,7FF9,0000
374,13,75C8,717F
374,14,57D9,D7E0
374,15,366E,EAB1
375,0,FFB3,0000
375,1,F0EE,02D5
375,2,BE3F,C174
375,3,5058,6DE7
375,4,FFB3,0000
375,5,15D2,0723
375,6,4127,C174
375,7,A7B4,9C11
375,8,FFB3,0000
375,9,A7B4,63EF
375,10,4127,3E8C
375,11,15D2,F8DD
375,12,FFB3,0000
375,13,5058,9219
375,14,BE3F,3E8C
375,15,F0EE,FD2B
376,0,FFB6,0000
376,1,4E0F,5BAF
376,2,1D4E,E268
376,3,3505,7807
376,4,7FB6,0000
376,5,A945,1929
376,6,621E,6268
376,7,D27F,FCD1
376,8,FFB6,0000
376,9,D27F,032F
376,10,621E,9D98
376,11,A945,E6D7
376,12,7FB6,0000
376,13,3505,87F9
376,14,1D4E,1D98
376,15,4E0F,A451
377,0,8016,0000
377,1,48BC,ED60
377,2,80D0,7F46
377,3,068E,8B7E
377,4,0016,8000
377,5,876A,FDB2
377,6,7F5C,7F46
377,7,29A4,5F94
377,8,8016,0000
377,9,29A4,A06C
377,10,7F5C,80BA
377,11,876A,024E
377,12,0016,8000
377,13,068E,7482
377,14,80D0,80BA
377,15,48BC,12A0
378,0,806D,0000
378,1,0925,484C
378,2,C90D,3760
378,3,A639,9CBE
378,4,006D,0000
378,5,17E7,5F78
378,6,B7CD,B760
378,7,3A6F,0B06
378,8,806D,0000
378,9,3A6F,F4FA
378,10,B7CD,48A0
378,11,17E7,A088
378,12,006D,0000
378,13,A639,6342
378,14,C90D,C8A0
378,15,0925,B7B4
379,0,C022,0000
379,1,99C8,FF7F
379,2,FB01,8521
379,3,2E25,30F6
379,4,8022,4000
379,5,FB6D,87A8
379,6,8543,0521
379,7,3D2E,5631
379,8,4022,0000
379,9,3D2E,A9CF
379,10,8543,FADF
379,11,FB6D,7858
379,12,8022,C000
379,13,2E25,CF0A
379,14,FB01,7ADF
379,15,99C8,0081
380,0,FFC1,0000
380,1,85C4,7499
380,2,125D,6D64
380,3,11EA,26E9
380,4,7FC1,0000
380,5,9CB6,F7CB
380,6,6D25,ED64
380,7,CAA0,457B
380,8,FFC1,0000
380,9,CAA0,BA85
380,10,6D25,129C
380,11,9CB6,0835
380,12,7FC1,0000
380,13,11EA,D917
380,14,125D,929C
380,15,85C4,8B67
381,0,3FB8,0000
381,1,193B,A8DE
381,2,300F,CFA9
381,3,513A,9697
381,4,FFB8,4000
381,5,6A38,5A95
381,6,4F61,4FA9
381,7,2A33,6CDC
381,8,BFB8,0000
381,9,2A33,9324
381,10,4F61,B057
381,11,6A38,A56B
381,12,FFB8,C000
381,13,513A,6969
381,14,300F,3057
381,15,193B,5722
382,0,3FEF,0000
382,1,E0B7,952A
382,2,F069,CF86
382,3,6F31,1A9E
382,4,3FEF,8000
382,5,84F7,2654
382,6,0F75,4F86
382,7,2ADD,A0E0
382,8,3FEF,0000
382,9,2ADD,5F20
382,10,0F75,B07A
382,11,84F7,D9AC
382,12,3FEF,8000
382,13,6F31,E562
382,14,F069,307A
382,15,E0B7,6AD6
383,0,C052,0000
383,1,B18A,AA0C
383,2,15D6,2A7C
383,3,AC4E,6C1C
383,4,C052,0000
383,5,4942,F730
383,6,6ACE,2A7C
383,7,5A2E,3520
383,8,C052,0000
383,9,5A2E,CAE0
383,10,6ACE,D584
383,11,4942,08D0
383,12,C052,0000
383,13,AC4E,93E4
383,14,15D6,D584
383,15,B18A,55F4
384,0,0041,0000
384,1,58C5,C9FA
384,2,BF13,412E
384,3,7AF3,A068
384,4,8041,8000
384,5,2E97,F760
384,6,416F,412E
384,7,FEB5,20F2
384,8,0041,0000
384,9,FEB5,DF0E
384,10,416F,BED2
384,11,2E97,08A0
384,12,8041,8000
384,13,7AF3,5F98
384,14,BF13,BED2
384,15,58C5,3606
385,0,BFDF,0000
385,1,1E4C,5C7B
385,2,2F9F,1040
385,3,1D5A,F28F
385,4,3FDF,0000
385,5,2606,AEED
385,6,D01F,9040
385,7,9DD0,18D9
385,8,BFDF,0000
385,9,9DD0,E727
385,10,D01F,6FC0
385,11,2606,5113
385,12,3FDF,0000
385,13,1D5A,0D71
385,14,2F9F,EFC0
385,15,1E4C,A385
386,0,FFBF,0000
386,1,B010,488A
386,2,B4A0,8B1F
386,3,5AC5,4133
386,4,BFBF,C000
386,5,931D,D2CF
386,6,CADE,8B1F
386,7,610A,DA26
386,8,7FBF,0000
386,9,610A,25DA
386,10,CADE,74E1
386,11,931D,2D31
386,12,BFBF,4000
386,13,5AC5,BECD
386,14,B4A0,74E1
386,15,B010,B776
387,0,FFD9,0000
387,1,3D50,0F05
387,2,C3A9,3C30
387,3,5F9E,BF5B
387,4,FFD9,0000
387,5,7598,E9D7
387,6,3C09,3C30
387,7,ECDE,3981
387,8,FFD9,0000
387,9,ECDE,C67F
387,10,3C09,C3D0
387,11,7598,1629
387,12,FFD9,0000
387,13,5F9E,40A5
387,14,C3A9,C3D0
387,15,3D50,F0FB
388,0,4029,0000
388,1,4152,2311
388,2,54F3,6B36
388,3,8C12,B7C1
388,4,C029,8000
388,5,59EC,5215
388,6,2B5F,6B36
388,7,D954,BD65
388,8,4029,0000
388,9,D954,429B
388,10,2B5F,94CA
388,11,59EC,ADEB
388,12,C029,8000
388,13,8C12,483F
388,14,54F3,94CA
388,15,4152,DCEF
389,0,8048,0000
389,1,D3E1,6985
389,2,482E,381A
389,3,6E35,46E9
389,4,0048,8000
389,5,A3F7,354D
389,6,B862,381A
389,7,1B13,57E9
389,8,8048,0000
389,9,1B13,A817
389,10,B862,C7E6
389,11,A3F7,CAB3
389,12,0048,8000
389,13,6E35,B917
389,14,482E,C7E6
389,15,D3E1,967B
390,0,4006,0000
390,1,B358,C869
390,2,033F,7CC7
390,3,318B,E2F6
390,4,8006,C000
390,5,0257,2F20
390,6,7CCD,FCC7
390,7,18DE,1493
390,8,C006,0000
390,9,18DE,EB6D
390,10,7CCD,0339
390,11,0257,D0E0
390,12,8006,4000
390,13,318B,1D0A
390,14,033F,8339
390,15,B358,3797
391,0,7FCD,0000
391,1,3042,4DB1
391,2,75FF,89CE
391,3,20B6,1043
391,4,7FCD,8000
391,5,F696,7891
391,6,099B,09CE
391,7,B7A6,B5FF
391,8,7FCD,0000
391,9,B7A6,4A01
391,10,099B,F632
391,11,F696,876F
391,12,7FCD,8000
391,13,20B6,EFBD
391,14,75FF,7632
391,15,3042,B24F
392,0,FFD2,0000
392,1,F5A7,DD6A
392,2,DCD3,E2FF
392,3,CF38,0375
392,4,3FD2,C000
392,5,A3CE,9013
392,6,22D1,62FF
392,7,969B,6A08
392,8,7FD2,0000
392,9,969B,95F8
392,10,22D1,9D01
392,11,A3CE,6FED
392,12,3FD2,4000
392,13,CF38,FC8B
392,14,DCD3,1D01
392,15,F5A7,2296
393,0,8005,0000
393,1,506E,96C3
393,2,C919,B6EC
393,3,2A78,D83F
393,4,0005,0000
393,5,DA90,5341
393,6,B6F1,36EC
393,7,AA9E,11C5
393,8,8005,0000
393,9,AA9E,EE3B
393,10,B6F1,C914
393,11,DA90,ACBF
393,12,0005,0000
393,13,2A78,27C1
393,14,C919,4914
393,15,506E,693D
394,0,003C,0000
394,1,D444,C32C
394,2,4398,3CA4
394,3,5DF8,B0E8
394,4,003C,0000
394,5,FF18,5450
394,6,BCE0,3CA4
394,7,CF9C,6694
394,8,003C,0000
394,9,CF9C,996C
394,10,BCE0,C35C
394,11,FF18,ABB0
394,12,003C,0000
394,13,5DF8,4F18
394,14,4398,C35C
394,15,D444,3CD4
395,0,0021,0000
395,1,311A,0146
395,2,8A86,359B
395,3,55D3,E10F
395,4,C021,C000
395,5,B20F,596F
395,6,F5BC,359B
395,7,C788,79A6
395,8,8021,0000
395,9,C788,865A
395,10,F5BC,CA65
395,11,B20F,A691
395,12,C021,4000
395,13,55D3,1EF1
395,14,8A86,CA65
395,15,311A,FEBA
396,0,BFE4,0000
396,1,957E,2F5C
396,2,E932,56B2
396,3,1E08,B7D8
396,4,BFE4,8000
396,5,6B1A,2E7E
396,6,1696,D6B2
396,7,E0F0,A602
396,8,BFE4,0000
396,9,E0F0,59FE
396,10,1696,294E
396,11,6B1A,D182
396,12,BFE4,8000
396,13,1E08,4828
396,14,E932,A94E
396,15,957E,D0A4
397,0,FFD3,0000
397,1,78F2,C70C
397,2,A7D0,9803
397,3,F4EB,1DDF
397,4,3FD3,C000
397,5,3C35,EC65
397,6,57D6,1803
397,7,553A,9592
397,8,7FD3,0000
397,9,553A,6A6E
397,10,57D6,E7FD
397,11,3C35,139B
397,12,3FD3,4000
397,13,F4EB,E221
397,14,A7D0,67FD
397,15,78F2,38F4
398,0,3FEE,0000
398,1,E29F,EF5B
398,2,EBDE,5410
398,3,1F89,44E9
398,4,3FEE,0000
398,5,1E6B,86D1
398,6,93FE,5410
398,7,DF25,3143
398,8,3FEE,0000
398,9,DF25,CEBD
398,10,93FE,ABF0
398,11,1E6B,792F
398,12,3FEE,0000
398,13,1F89,BB17
398,14,EBDE,ABF0
398,15,E29F,10A5
399,0,0025,0000
399,1,16DA,9489
399,2,F5E3,0A42
399,3,F1B6,47B1
399,4,8025,8000
399,5,E38C,72B9
399,6,0A67,0A42
399,7,1478,BF91
399,8,0025,0000
399,9,1478,406F
399,10,0A67,F5BE
399,11,E38C,8D47
399,12,8025,8000
399,13,F1B6,B84F
399,14,F5E3,F5BE
399,15,16DA,6B77
400,0,C02A,0000
400,1,A738,8AB6
400,2,E662,59C8
400,3,4200,FD5C
400,4,402A,0000
400,5,7312,489E
400,6,19F2,D9C8
400,7,A45E,D5F8
400,8,C02A,0000
400,9,A45E,2A08
400,10,19F2,2638
400,11,7312,B762
400,12,402A,0000
400,13,4200,02A4
400,14,E662,A638
400,15,A738,754A
401,0,3FFC,0000
401,1,6FDF,5EE8
401,2,D92D,26CF
401,3,8020,5621
401,4,FFFC,C000
401,5,7838,5DC1
401,6,26CB,26CF
401,7,97B9,6688
401,8,BFFC,0000
401,9,97B9,9978
401,10,26CB,D931
401,11,7838,A23F
401,12,FFFC,4000
401,13,8020,A9DF
401,14,D92D,D931
401,15,6FDF,A118
402,0,3FDF,0000
402,1,B938,0596
402,2,BBEC,C3F3
402,3,C341,EE43
402,4,FFDF,C000
402,5,E241,487F
402,6,43D2,C3F3
402,7,A0C2,5FD2
402,8,BFDF,0000
402,9,A0C2,A02E
402,10,43D2,3C0D
402,11,E241,B781
402,12,FFDF,4000
402,13,C341,11BD
402,14,BBEC,3C0D
402,15,B938,FA6A
403,0,7FE5,0000
403,1,72D4,2FA8
403,2,5002,6FE3
403,3,BD19,7561
403,4,3FE5,C000
403,5,5A1D,DDF5
403,6,2FC8,6FE3
403,7,758A,983C
403,8,FFE5,0000
403,9,758A,67C4
403,10,2FC8,901D
403,11,5A1D,220B
403,12,3FE5,4000
403,13,BD19,8A9F
403,14,5002,901D
403,15,72D4,D058
404,0,000B,0000
404,1,41E3,BCAD
404,2,10E2,AF29
404,3,235C,7AF8
404,4,C00B,4000
404,5,B5C8,A1EA
404,6,EF34,2F29
404,7,E525,E39F
404,8,800B,0000
404,9,E525,1C61
404,10,EF34,D0D7
404,11,B5C8,5E16
404,12,C00B,C000
404,13,235C,8508
404,14,10E2,50D7
404,15,41E3,4353
405,0,8025,0000
405,1,A93E,0526
405,2,5E9A,618B
405,3,6977,92A7
405,4,4025,C000
405,5,3C0B,6D6F
405,6,21B0,618B
405,7,B1D4,DFEE
405,8,0025,0000
405,9,B1D4,2012
405,10,21B0,9E75
405,11,3C0B,9291
405,12,4025,4000
405,13,6977,6D59
405,14,5E9A,9E75
405,15,A93E,FADA
406,0,C00E,0000
406,1,9DE2,6332
406,2,799C,4672
406,3,1108,2396
406,4,C00E,8000
406,5,6C72,A638
406,6,8680,C672
406,7,E4DC,E5D4
406,8,C00E,0000
406,9,E4DC,1A2C
406,10,8680,398E
406,11,6C72,59C8
406,12,C00E,8000
406,13,1108,DC6A
406,14,799C,B98E
406,15,9DE2,9CCE
407,0,7FEE,0000
407,1,CDC5,1E8C
407,2,850F,3ADF
407,3,6FF6,B559
407,4,3FEE,C000
407,5,656A,5FD5
407,6,FACD,3ADF
407,7,5C93,C908
407,8,FFEE,0000
407,9,5C93,36F8
407,10,FACD,C521
407,11,656A,A02B
407,12,3FEE,4000
407,13,6FF6,4AA7
407,14,850F,C521
407,15,CDC5,E174
408,0,7FE6,0000
408,1,FEAB,84B3
408,2,A2C2,DD24
408,3,A129,7591
408,4,7FE6,0000
408,5,B427,200D
408,6,5D0A,DD24
408,7,AB9D,2F2F
408,8,7FE6,0000
408,9,AB9D,D0D1
408,10,5D0A,22DC
408,11,B427,DFF3
408,12,7FE6,0000
408,13,A129,8A6F
408,14,A2C2,22DC
408,15,FEAB,7B4D
409,0,BFFB,0000
409,1,92E0,E855
409,2,E579,DA82
409,3,0658,05DB
409,4,BFFB,8000
409,5,8010,7F69
409,6,1A7D,5A82
409,7,E6A4,61E3
409,8,BFFB,0000
409,9,E6A4,9E1D
409,10,1A7D,A57E
409,11,8010,8097
409,12,BFFB,8000
409,13,0658,FA25
409,14,E579,257E
409,15,92E0,17AB
410,0,4017,0000
410,1,03D1,4BE1
410,2,4A7C,359B
410,3,E064,0D98
410,4,0017,C000
410,5,C132,6C30
410,6,B5B2,359B
410,7,5AF5,AA79
410,8,C017,0000
410,9,5AF5,5587
410,10,B5B2,CA65
410,11,C132,93D0
410,12,0017,4000
410,13,E064,F268
410,14,4A7C,CA65
410,15,03D1,B41F
411,0,4014,0000
411,1,33C0,71C2
411,2,D8AE,6766
411,3,2B6E,17A4
411,4,C014,8000
411,5,FB66,70F8
411,6,A77A,6766
411,7,A5BC,CB16
411,8,4014,0000
411,9,A5BC,34EA
411,10,A77A,989A
411,11,FB66,8F08
411,12,C014,8000
411,13,2B6E,E85C
411,14,D8AE,989A
411,15,33C0,8E3E
412,0,3FFC,0000
412,1,AD35,FE30
412,2,A8B3,5749
412,3,8550,EC3D
412,4,FFFC,4000
412,5,D15A,158B
412,6,D745,D749
412,7,FC11,277E
412,8,BFFC,0000
412,9,FC11,D882
412,10,D745,28B7
412,11,D15A,EA75
412,12,FFFC,C000
412,13,8550,13C3
412,14,A8B3,A8B7
412,15,AD35,01D0
413,0,3FEE,0000
413,1,D36B,3543
413,2,CCD2,731C
413,3,99A1,9A21
413,4,3FEE,0000
413,5,FDA7,82B5
413,6,B30A,731C
413,7,9505,1DD7
413,8,3FEE,0000
413,9,9505,E229
413,10,B30A,8CE4
413,11,FDA7,7D4B
413,12,3FEE,0000
413,13,99A1,65DF
413,14,CCD2,8CE4
413,15,D36B,CABD
414,0,FFF4,0000
414,1,1162,1FFE
414,2,6BE4,1410
414,3,D032,573C
414,4,7FF4,0000
414,5,D164,358E
414,6,1404,9410
414,7,4CD8,FE50
414,8,FFF4,0000
414,9,4CD8,01B0
414,10,1404,6BF0
414,11,D164,CA72
414,12,7FF4,0000
414,13,D032,A8C4
414,14,6BE4,EBF0
414,15,1162,E002
415,0,0008,0000
415,1,4E48,0E61
415,2,66D7,D931
415,3,AD2D,1B1E
415,4,4008,4000
415,5,CD9F,2062
415,6,1939,D931
415,7,370C,13A5
415,8,8008,0000
415,9,370C,EC5B
415,10,1939,26CF
415,11,CD9F,DF9E
415,12,4008,C000
415,13,AD2D,E4E2
415,14,66D7,26CF
415,15,4E48,F19F
416,0,8011,0000
416,1,A0F8,8CCF
416,2,18AB,E766
416,3,C678,4055
416,4,8011,8000
416,5,1BCC,DE33
416,6,6777,6766
416,7,7D08,2AAD
416,8,8011,0000
416,9,7D08,D553
416,10,6777,989A
416,11,1BCC,21CD
416,12,8011,8000
416,13,C678,BFAB
416,14,18AB,189A
416,15,A0F8,7331
417,0,4007,0000
417,1,2D74,C508
417,2,BCCE,C339
417,3,1BF3,5293
417,4,8007,4000
417,5,450F,F19F
417,6,4340,C339
417,7,71A6,6414
417,8,C007,0000
417,9,71A6,9BEC
417,10,4340,3CC7
417,11,450F,0E61
417,12,8007,C000
417,13,1BF3,AD6D
417,14,BCCE,3CC7
417,15,2D74,3AF8
418,0,BFF6,0000
418,1,97BF,1660
418,2,7EA5,8151
418,3,159A,91F1
418,4,7FF6,4000
418,5,CA18,322B
418,6,0147,0151
418,7,8867,B69A
418,8,3FF6,0000
418,9,8867,4966
418,10,0147,FEAF
418,11,CA18,CDD5
418,12,7FF6,C000
418,13,159A,6E0F
418,14,7EA5,7EAF
418,15,97BF,E9A0
419,0,3FF4,0000
419,1,AF55,246D
419,2,D162,EE92
419,3,F2A9,9045
419,4,BFF4,8000
419,5,5D7F,C005
419,6,AE86,EE92
419,7,0053,542D
419,8,3FF4,0000
419,9,0053,ABD3
419,10,AE86,116E
419,11,5D7F,3FFB
419,12,BFF4,8000
419,13,F2A9,6FBB
419,14,D162,116E
419,15,AF55,DB93
420,0,C000,0000
420,1,77B0,4891
420,2,87C3,783D
420,3,1B85,F154
420,4,8000,4000
420,5,00E5,54EA
420,6,F83D,F83D
420,7,6BE6,AC27
420,8,4000,0000
420,9,6BE6,53D9
420,10,F83D,07C3
420,11,00E5,AB16
420,12,8000,C000
420,13,1B85,0EAC
420,14,87C3,87C3
420,15,77B0,B76F
421,0,800B,0000
421,1,3175,505D
421,2,C15C,7EAF
421,3,5124,11C4
421,4,400B,C000
421,5,29AE,1708
421,6,BEBA,7EAF
421,7,53E5,55A1
421,8,000B,0000
421,9,53E5,AA5F
421,10,BEBA,8151
421,11,29AE,E8F8
421,12,400B,4000
421,13,5124,EE3C
421,14,C15C,8151
421,15,3175,AFA3
422,0,8009,0000
422,1,8D88,47DA
422,2,F1D4,4E35
422,3,A2B7,DB85
422,4,C009,4000
422,5,0037,B8A9
422,6,8E3E,4E35
422,7,CFAE,24FE
422,8,0009,0000
422,9,CFAE,DB02
422,10,8E3E,B1CB
422,11,0037,4757
422,12,C009,C000
422,13,A2B7,247B
422,14,F1D4,B1CB
422,15,8D88,B826
423,0,BFFD,0000
423,1,96D4,0786
423,2,DDB8,2245
423,3,D297,3EBB
423,4,7FFD,4000
423,5,45FD,A621
423,6,A242,A245
423,7,508C,6EEC
423,8,3FFD,0000
423,9,508C,9114
423,10,A242,5DBB
423,11,45FD,59DF
423,12,7FFD,C000
423,13,D297,C145
423,14,DDB8,DDBB
423,15,96D4,F87A
424,0,3FF8,0000
424,1,72D8,CF9F
424,2,4E2D,B1CB
424,3,74C3,B460
424,4,7FF8,C000
424,5,F7D7,C7B6
424,6,31C3,31CB
424,7,206E,E2F5
424,8,BFF8,0000
424,9,206E,1D0B
424,10,31C3,CE35
424,11,F7D7,384A
424,12,7FF8,4000
424,13,74C3,4BA0
424,14,4E2D,4E35
424,15,72D8,3061
425,0,7FFC,0000
425,1,7E18,FB5C
425,2,4AF8,3504
425,3,7768,A6AA
425,4,FFFC,0000
425,5,9816,1724
425,6,3500,B504
425,7,725A,6BD6
425,8,7FFC,0000
425,9,725A,942A
425,10,3500,4AFC
425,11,9816,E8DC
425,12,FFFC,0000
425,13,7768,5956
425,14,4AF8,CAFC
425,15,7E18,04A4
426,0,C004,0000
426,1,AC54,BE9D
426,2,3CCB,4339
426,3,5585,E2E4
426,4,8004,4000
426,5,5CE5,B082
426,6,433D,C339
426,7,A152,8C3B
426,8,4004,0000
426,9,A152,73C5
426,10,433D,3CC7
426,11,5CE5,4F7E
426,12,8004,C000
426,13,5585,1D1C
426,14,3CCB,BCC7
426,15,AC54,4163
427,0,C007,0000
427,1,657D,AD60
427,2,0491,BB76
427,3,D73F,29BE
427,4,4007,8000
427,5,4BAB,86E2
427,6,7B7D,BB76
427,7,77B5,0A84
427,8,C007,0000
427,9,77B5,F57C
427,10,7B7D,448A
427,11,4BAB,791E
427,12,4007,8000
427,13,D73F,D642
427,14,0491,448A
427,15,657D,52A0
428,0,C002,0000
428,1,6737,B225
428,2,9A84,257E
428,3,D41F,50A9
428,4,4002,8000
428,5,C1DD,3AB1
428,6,E580,257E
428,7,02D5,9C2D
428,8,C002,0000
428,9,02D5,63D3
428,10,E580,DA82
428,11,C1DD,C54F
428,12,4002,8000
428,13,D41F,AF57
428,14,9A84,DA82
428,15,6737,4DDB
429,0,FFFE,0000
429,1,1C50,262F
429,2,DDB9,6245
429,3,B141,0436
429,4,BFFE,4000
429,5,E755,6B9C
429,6,2243,E245
429,7,4B12,8D95
429,8,7FFE,0000
429,9,4B12,726B
429,10,2243,1DBB
429,11,E755,9464
429,12,BFFE,C000
429,13,B141,FBCA
429,14,DDB9,9DBB
429,15,1C50,D9D1
430,0,3FFD,0000
430,1,BA0E,8B33
430,2,CAF9,7504
430,3,C740,8CA7
430,4,BFFD,0000
430,5,3248,9319
430,6,3501,F504
430,7,4C5E,91A5
430,8,3FFD,0000
430,9,4C5E,6E5B
430,10,3501,0AFC
430,11,3248,6CE7
430,12,BFFD,0000
430,13,C740,7359
430,14,CAF9,8AFC
430,15,BA0E,74CD
431,0,0000,0000
431,1,6B9F,F9C7
431,2,DA82,A57E
431,3,9BBF,7A91
431,4,0000,8000
431,5,9FB7,BF1B
431,6,A57E,257E
431,7,58EB,3E51
431,8,0000,0000
431,9,58EB,C1AF
431,10,A57E,DA82
431,11,9FB7,40E5
431,12,0000,8000
431,13,9BBF,856F
431,14,DA82,5A82
431,15,6B9F,0639
432,0,0003,0000
432,1,6A00,60CF
432,2,B507,4AFC
432,3,E4C2,A263
432,4,8003,0000
432,5,ECB2,50F5
432,6,CAFF,CAFC
432,7,C498,0F61
432,8,0003,0000
432,9,C498,F09F
432,10,CAFF,3504
432,11,ECB2,AF0B
432,12,8003,0000
432,13,E4C2,5D9D
432,14,B507,B504
432,15,6A00,9F31
433,0,C002,0000
433,1,E258,19A7
433,2,07C5,F83D
433,3,AC9D,9588
433,4,0002,4000
433,5,E95F,FF90
433,6,F83F,F83D
433,7,87B4,83AF
433,8,4002,0000
433,9,87B4,7C51
433,10,F83F,07C3
433,11,E95F,0070
433,12,0002,C000
433,13,AC9D,6A78
433,14,07C5,07C3
433,15,E258,E659
434,0,BFFF,0000
434,1,6A03,5339
434,2,D2BE,2D41
434,3,E23C,AFCC
434,4,7FFF,4000
434,5,AD48,A046
434,6,AD40,AD41
434,7,0675,43B3
434,8,3FFF,0000
434,9,0675,BC4D
434,10,AD40,52BF
434,11,AD48,5FBA
434,12,7FFF,C000
434,13,E23C,5034
434,14,D2BE,D2BF
434,15,6A03,ACC7
435,0,3FFE,0000
435,1,F86D,723B
435,2,657C,DA82
435,3,9041,7479
435,4,3FFE,8000
435,5,FF41,E4F3
435,6,9A80,5A82
435,7,7809,E2B5
435,8,3FFE,0000
435,9,7809,1D4B
435,10,9A80,A57E
435,11,FF41,1B0D
435,12,3FFE,8000
435,13,9041,8B87
435,14,657C,257E
435,15,F86D,8DC5
436,0,C000,0000
436,1,A0D1,2C7C
436,2,D2BF,2D41
436,3,FB80,4C17
436,4,0000,4000
436,5,3984,1713
436,6,2D41,2D41
436,7,2A2B,F778
436,8,4000,0000
436,9,2A2B,0888
436,10,2D41,D2BF
436,11,3984,E8ED
436,12,0000,C000
436,13,FB80,B3E9
436,14,D2BF,D2BF
436,15,A0D1,D384
437,0,C000,0000
437,1,2B9F,39C7
437,2,DA82,E57E
437,3,1BBF,FA91
437,4,C000,8000
437,5,1FB7,BF1B
437,6,257E,657E
437,7,98EB,FE51
437,8,C000,0000
437,9,98EB,01AF
437,10,257E,9A82
437,11,1FB7,40E5
437,12,C000,8000
437,13,1BBF,056F
437,14,DA82,1A82
437,15,2B9F,C639
438,0,4002,0000
438,1,2AE9,8287
438,2,1A84,A57E
438,3,6481,C4D5
438,4,4002,8000
438,5,21F5,3E63
438,6,E580,257E
438,7,4EA9,FC15
438,8,4002,0000
438,9,4EA9,03EB
438,10,E580,DA82
438,11,21F5,C19D
438,12,4002,8000
438,13,6481,3B2B
438,14,1A84,5A82
438,15,2AE9,7D79
439,0,0001,0000
439,1,7ED4,37E4
439,2,2D42,92BF
439,3,E8E1,790B
439,4,4001,C000
439,5,879B,0891
439,6,D2C0,12BF
439,7,10B4,C76A
439,8,8001,0000
439,9,10B4,3896
439,10,D2C0,ED41
439,11,879B,F76F
439,12,4001,4000
439,13,E8E1,86F5
439,14,2D42,6D41
439,15,7ED4,C81C
440,0,C000,0000
440,1,9729,F4E3
440,2,8000,C000
440,3,B4E3,D729
440,4,C000,0000
440,5,CB1D,D729
440,6,0000,C000
440,7,E8D7,F4E3
440,8,C000,0000
440,9,E8D7,0B1D
440,10,0000,4000
440,11,CB1D,28D7
440,12,C000,0000
440,13,B4E3,28D7
440,14,8000,4000
440,15,9729,0B1D
441,0,8001,0000
441,1,ACCD,41E3
441,2,ED42,52BF
441,3,B2E0,4186
441,4,4001,C000
441,5,981E,768A
441,6,92C0,52BF
441,7,0839,76E7
441,8,0001,0000
441,9,0839,8919
441,10,92C0,AD41
441,11,981E,8976
441,12,4001,4000
441,13,B2E0,BE7A
441,14,ED42,AD41
441,15,ACCD,BE1D
442,0,4001,0000
442,1,32BD,B168
442,2,4001,0000
442,3,B169,D83A
442,4,C001,0000
442,5,F417,32BC
442,6,C001,8000
442,7,27C7,0BEA
442,8,4001,0000
442,9,27C7,F416
442,10,C001,8000
442,11,F417,CD44
442,12,C001,0000
442,13,B169,27C6
442,14,4001,0000
442,15,32BD,4E98
443,0,4002,0000
443,1,54BB,AB48
443,2,07C5,F83D
443,3,BE3E,07EB
443,4,8002,4000
443,5,D7BE,71F3
443,6,F83F,F83D
443,7,1551,1550
443,8,C002,0000
443,9,1551,EAB0
443,10,F83F,07C3
443,11,D7BE,8E0D
443,12,8002,C000
443,13,BE3E,F815
443,14,07C5,07C3
443,15,54BB,54B8
444,0,4001,0000
444,1,4665,C5A9
444,2,87C4,F83D
444,3,589E,4492
444,4,8001,4000
444,5,8858,639E
444,6,783E,F83D
444,7,D8A9,E4B5
444,8,C001,0000
444,9,D8A9,1B4B
444,10,783E,07C3
444,11,8858,9C62
444,12,8001,C000
444,13,589E,BB6E
444,14,87C4,07C3
444,15,4665,3A57
445,0,8002,0000
445,1,4BFD,1567
445,2,DA84,257E
445,3,F761,F56F
445,4,0002,8000
445,5,9E9B,5F77
445,6,2580,257E
445,7,1E0F,7F6F
445,8,8002,0000
445,9,1E0F,8091
445,10,2580,DA82
445,11,9E9B,A089
445,12,0002,8000
445,13,F761,0A91
445,14,DA84,DA82
445,15,4BFD,EA99
446,0,0001,0000
446,1,3A6A,B042
446,2,ED42,52BF
446,3,213F,4F23
446,4,C001,C000
446,5,29BF,8427
446,6,92C0,52BF
446,7,7A9C,E546
446,8,8001,0000
446,9,7A9C,1ABA
446,10,92C0,AD41
446,11,29BF,7BD9
446,12,C001,4000
446,13,213F,B0DD
446,14,ED42,AD41
446,15,3A6A,4FBE
447,0,8000,0000
