frame,k,outRe_hex,outIm_hex
370,1,090A,0A6A
370,2,FF0B,FD84
370,3,FFAB,0042
370,4,0027,FFF8
370,5,FF72,0031
370,6,FFCE,0024
370,7,FFC1,0009
370,8,FFB1,0000
370,9,FFC2,FFF6
370,10,FFCF,FFDC
370,11,FF73,FFCE
370,12,0027,0008
370,13,FFAE,FFBF
370,14,FF0C,027C
370,15,090D,F597
371,0,16F7,0000
371,1,F26C,06DB
371,2,0178,FECF
371,3,007B,003D
371,4,FFA1,004E
371,5,FFDA,0011
371,6,FFA9,002B
371,7,FFA7,000E
371,8,FFBB,0000
371,9,FFA8,FFF1
371,10,FFAA,FFD5
371,11,FFDB,FFEF
371,12,FFA1,FFB2
371,13,007E,FFC3
371,14,0179,0131
371,15,F26F,F926
372,0,2509,0000
372,1,ECC1,F7FE
372,2,022B,020B
372,3,FFEB,FFC5
372,4,0051,001A
372,5,000C,0004
372,6,0026,FFEB
372,7,0019,FFFE
372,8,0029,0000
372,9,0019,0002
372,10,0027,0015
372,11,000D,FFFB
372,12,0051,FFE6
372,13,FFEE,003C
372,14,022C,FDF5
372,15,ECC3,0802
373,0,00FC,0000
373,1,0252,F529
373,2,FED5,01F1
373,3,0016,0038
373,4,0055,FF89
373,5,0053,FFC5
373,6,0052,FFE3
373,7,0055,FFF3
373,8,0062,0000
373,9,0056,000D
373,10,0053,001D
373,11,0054,003A
373,12,0055,0077
373,13,0019,FFC9
373,14,FED6,FE0F
373,15,0255,0AD7
374,0,E3EC,0000
374,1,0EA0,008F
374,2,FEDB,FF55
374,3,FFF0,FFCC
374,4,FFEB,FFD3
374,5,001C,FFFD
374,6,0022,FFE9
374,7,0029,FFF5
374,8,0022,0000
374,9,002A,000B
374,10,0023,0017
374,11,001C,0002
374,12,FFEB,002D
374,13,FFF2,0035
374,14,FEDC,00AB
374,15,0EA3,FF71
375,0,E4FB,0000
375,1,0DA4,062D
375,2,FE61,FF2E
375,3,FFC6,FFD9
375,4,FFF0,0041
375,5,FFC7,FFF1
375,6,FFDA,001A
375,7,FFD0,0008
375,8,FFD5,0000
375,9,FFD0,FFF7
375,10,FFDB,FFE6
375,11,FFC8,000F
375,12,FFF0,FFBF
375,13,FFC9,0027
375,14,FE62,00D2
375,15,0DA6,F9D4
376,0,0613,0000
376,1,FB0D,0A49
376,2,00F2,FDFF
376,3,FFF7,001F
376,4,FFBC,0031
376,5,FFDB,0048
376,6,FF97,0021
376,7,FFAE,000F
376,8,FFA1,0000
376,9,FFAF,FFF1
376,10,FF98,FFDF
376,11,FFDB,FFB7
376,12,FFBC,FFCF
376,13,FFF9,FFE2
376,14,00F3,0201
376,15,FB10,F5B7
377,0,248A,0000
377,1,EBDA,FDA2
377,2,02AE,00B1
377,3,FFDD,005B
377,4,0064,FFB4
377,5,FFAB,0049
377,6,000B,FFFB
377,7,FFEB,0003
377,8,FFFA,0000
377,9,FFEC,FFFC
377,10,000C,0005
377,11,FFAB,FFB7
377,12,0064,004C
377,13,FFDF,FFA5
377,14,02AF,FF4F
377,15,EBDD,025F
378,0,0FCC,0000
378,1,F9F3,F475
378,2,FFDF,0238
378,3,0081,0016
378,4,0008,FFC8
378,5,0063,FF9F
378,6,0040,FFF8
378,7,005A,FFF3
378,8,004C,0000
378,9,005B,000D
378,10,0041,0008
378,11,0063,0060
378,12,0008,0038
378,13,0083,FFEB
378,14,FFE0,FDC8
378,15,F9F6,0B8B
379,0,EB83,0000
379,1,0C61,FCFB
379,2,FE44,0003
379,3,FFD2,FFC3
379,4,0004,FFD5
379,5,0048,0008
379,6,0037,FFDB
379,7,0037,FFEC
379,8,0035,0000
379,9,0037,0013
379,10,0038,0025
379,11,0048,FFF7
379,12,0004,002B
379,13,FFD4,003E
379,14,FE45,FFFD
379,15,0C63,0306
380,0,E4A1,0000
380,1,0D37,03E5
380,2,FEFC,FFA4
380,3,FFEB,FFE1
380,4,FFE7,FFFE
380,5,FFDA,FFEE
380,6,FFEF,000E
380,7,FFF1,0003
380,8,FFE9,0000
380,9,FFF1,FFFD
380,10,FFF0,FFF2
380,11,FFDB,0011
380,12,FFE7,0002
380,13,FFEE,0020
380,14,FEFD,005C
380,15,0D39,FC1B
381,0,F899,0000
381,1,02E6,0958
381,2,FFD6,FE16
381,3,FFD4,0017
381,4,FFCB,0030
381,5,FFD0,0034
381,6,FFB7,001A
381,7,FFB3,000A
381,8,FFB5,0000
381,9,FFB4,FFF6
381,10,FFB8,FFE6
381,11,FFD0,FFCB
381,12,FFCB,FFD0
381,13,FFD6,FFEA
381,14,FFD7,01EA
381,15,02E9,F6A8
382,0,1B58,0000
382,1,F015,02DE
382,2,0244,FF8E
382,3,0021,0024
382,4,FFEC,0024
382,5,FFCC,0021
382,6,FFDB,0016
382,7,FFCE,0007
382,8,FFD8,0000
382,9,FFCF,FFF8
382,10,FFDC,FFEA
382,11,FFCD,FFDE
382,12,FFEC,FFDC
382,13,0024,FFDD
382,14,0245,0072
382,15,F018,FD23
383,0,18FF,0000
383,1,F42C,F6EF
383,2,00D4,01C7
383,3,002B,001D
383,4,002B,FFE0
383,5,003A,FFE0
383,6,002D,FFEF
383,7,0033,FFF7
383,8,0037,0000
383,9,0034,0009
383,10,002E,0011
383,11,003B,001F
383,12,002B,0020
383,13,002E,FFE4
383,14,00D5,FE39
383,15,F42F,0911
384,0,F73C,0000
384,1,06DB,F964
384,2,FE77,0118
384,3,0010,FFD9
384,4,0026,FFD0
384,5,003A,FFDC
384,6,0042,FFE6
384,7,0040,FFF4
384,8,0044,0000
384,9,0041,000C
384,10,0043,001A
384,11,003A,0023
384,12,0026,0030
384,13,0012,0028
384,14,FE78,FEE8
384,15,06DE,069C
385,0,E7AE,0000
385,1,0C14,0268
385,2,FF2E,FF69
385,3,FFD2,FFEA
385,4,FFF0,FFEC
385,5,0009,FFF5
385,6,0003,FFFB
385,7,0009,FFFB
385,8,0006,0000
385,9,000A,0004
385,10,0004,0005
385,11,000A,000A
385,12,FFF0,0014
385,13,FFD5,0017
385,14,FF2F,0097
385,15,0C17,FD99
386,0,F136,0000
386,1,06F4,0646
386,2,FF4E,FEFC
386,3,FFF7,FFF4
386,4,FFC7,0031
386,5,FFCE,0013
386,6,FFD5,0012
386,7,FFCF,000A
386,8,FFCC,0000
386,9,FFD0,FFF6
386,10,FFD6,FFEE
386,11,FFCF,FFEC
386,12,FFC7,FFCF
386,13,FFFA,000D
386,14,FF4F,0104
386,15,06F7,F9BA
387,0,0CF2,0000
387,1,F7E4,05DC
387,2,014A,FED0
387,3,FFF1,0005
387,4,FFDE,0052
387,5,FFE1,0014
387,6,FFC3,001A
387,7,FFC8,0008
387,8,FFC6,0000
387,9,FFC8,FFF8
387,10,FFC4,FFE6
387,11,FFE1,FFEB
387,12,FFDE,FFAE
387,13,FFF3,FFFC
387,14,014B,0130
387,15,F7E6,FA24
388,0,1A07,0000
388,1,F275,FB77
388,2,015C,010B
388,3,002D,0026
388,4,0013,FFF0
388,5,000D,000B
388,6,000F,FFF5
388,7,000A,0000
388,8,0013,0000
388,9,000B,FFFF
388,10,0010,000B
388,11,000D,FFF4
388,12,0013,0010
388,13,002F,FFDB
388,14,015D,FEF5
388,15,F278,048A
389,0,0463,0000
389,1,FF85,F85A
389,2,FF80,0177
389,3,0008,FFE0
389,4,0038,FFE1
389,5,0030,FFD7
389,6,0039,FFE9
389,7,0040,FFF6
389,8,0039,0000
389,9,0041,000A
389,10,003A,0017
389,11,0030,0028
389,12,0038,001F
389,13,000A,0021
389,14,FF81,FE89
389,15,FF88,07A6
390,0,EE54,0000
390,1,09CB,FF73
390,2,FEDE,FFC7
390,3,FFF6,FFFC
390,4,FFFE,FFD6
390,5,0024,FFED
390,6,0017,FFF5
390,7,001C,FFF5
390,8,001C,0000
390,9,001D,000B
390,10,0018,000B
390,11,0024,0012
390,12,FFFE,002A
390,13,FFF8,0005
390,14,FEDF,0039
390,15,09CE,008D
391,0,EE5C,0000
391,1,0871,03DE
391,2,FF58,FF82
391,3,FFE3,FFF0
391,4,FFDD,FFF3
391,5,FFEB,001F
391,6,FFE5,0002
391,7,FFEA,0005
391,8,FFE6,0000
391,9,FFEB,FFFA
391,10,FFE6,FFFE
391,11,FFEB,FFE0
391,12,FFDD,000D
391,13,FFE5,0011
391,14,FF59,007E
391,15,0874,FC23
392,0,008C,0000
392,1,FEC4,0620
392,2,005D,FEC7
392,3,FFFF,0011
392,4,FFDE,002E
392,5,FFC5,0010
392,6,FFD2,001B
392,7,FFCD,0008
392,8,FFC8,0000
392,9,FFCE,FFF8
392,10,FFD3,FFE5
392,11,FFC5,FFEF
392,12,FFDE,FFD2
392,13,0001,FFF0
392,14,005E,0139
392,15,FEC7,F9E0
393,0,1490,0000
393,1,F48D,0010
393,2,017A,0006
393,3,0010,0018
393,4,FFEE,001A
393,5,0008,000C
393,6,FFEB,0004
393,7,FFEC,0004
393,8,FFF0,0000
393,9,FFED,FFFC
393,10,FFEC,FFFC
393,11,0008,FFF4
393,12,FFEE,FFE6
393,13,0012,FFE8
393,14,017B,FFFA
393,15,F490,FFF0
394,0,0D59,0000
394,1,FA34,F996
394,2,002A,013F
394,3,0024,FFFF
394,4,0027,FFDE
394,5,001A,FFFA
394,6,002F,FFEB
394,7,0028,FFFA
394,8,002D,0000
394,9,0028,0006
394,10,0030,0015
394,11,001A,0005
394,12,0027,0022
394,13,0026,0002
394,14,002B,FEC1
394,15,FA36,066A
395,0,F761,0000
395,1,05B4,FC90
395,2,FF04,007F
395,3,FFF4,FFF5
395,4,0025,FFE0
395,5,0024,FFE0
395,6,0021,FFF3
395,7,0029,FFF8
395,8,0029,0000
395,9,002A,0008
395,10,0022,000D
395,11,0024,001F
395,12,0025,0020
395,13,FFF6,000C
395,14,FF05,FF81
395,15,05B7,0370
396,0,EF0C,0000
396,1,0866,01E2
396,2,FF62,FFC2
396,3,FFE7,FFDB
396,4,FFF4,FFFC
396,5,FFF7,0000
396,6,0001,FFFE
396,7,FFF9,0000
396,8,0004,0000
396,9,FFFA,0000
396,10,0002,0002
396,11,FFF7,FFFF
396,12,FFF4,0004
396,13,FFE9,0026
396,14,FF63,003E
396,15,0869,FE1E
397,0,F8A7,0000
397,1,0321,0532
397,2,FFD8,FEF2
397,3,FFE1,0013
397,4,FFE8,0013
397,5,FFDF,0015
397,6,FFD9,0010
397,7,FFDC,0008
397,8,FFD5,0000
397,9,FFDD,FFF8
397,10,FFDA,FFF0
397,11,FFDF,FFEB
397,12,FFE8,FFED
397,13,FFE3,FFED
397,14,FFD9,010E
397,15,0324,FACE
398,0,0C2B,0000
398,1,F8D0,02B2
398,2,00F4,FF7A
398,3,0017,0019
398,4,FFEA,0013
398,5,FFDF,0018
398,6,FFE5,000C
398,7,FFDF,0005
398,8,FFDD,0000
398,9,FFE0,FFFA
398,10,FFE6,FFF4
398,11,FFDF,FFE7
398,12,FFEA,FFED
398,13,0019,FFE8
398,14,00F5,0086
398,15,F8D3,FD4F
399,0,0FF6,0000
399,1,F814,FBF5
399,2,00A4,00EB
399,3,0024,0001
399,4,0009,0003
399,5,001C,FFF2
399,6,000F,FFFD
399,7,000D,FFFB
399,8,0018,0000
399,9,000E,0005
399,10,0010,0003
399,11,001C,000D
399,12,0009,FFFD
399,13,0026,0000
399,14,00A5,FF15
399,15,F817,040B
400,0,FFE7,0000
400,1,0137,FB9B
400,2,FF86,00CC
400,3,FFFE,FFF2
400,4,0020,FFE1
400,5,001E,FFF5
400,6,0025,FFF0
400,7,0026,FFFB
400,8,0029,0000
400,9,0027,0005
400,10,0026,0010
400,11,001E,000A
400,12,0020,001F
400,13,0000,000F
400,14,FF87,FF34
400,15,013A,0465
401,0,F3F2,0000
401,1,0658,0045
401,2,FF70,FFCA
401,3,FFF1,FFF3
401,4,0005,FFF5
401,5,0004,FFEA
401,6,000D,FFFE
401,7,000F,FFF9
401,8,0008,0000
401,9,0010,0007
401,10,000E,0002
401,11,0005,0015
401,12,0005,000B
401,13,FFF4,000E
401,14,FF71,0036
401,15,065B,FFBB
402,0,F603,0000
402,1,04C9,0305
402,2,FF90,FF77
402,3,FFF5,FFF5
402,4,FFDA,001B
402,5,FFFD,0000
402,6,FFEB,0007
402,7,FFEA,0001
402,8,FFF1,0000
402,9,FFEB,FFFF
402,10,FFEC,FFF9
402,11,FFFD,FFFF
402,12,FFDA,FFE5
402,13,FFF7,000C
402,14,FF91,0089
402,15,04CC,FCFB
403,0,02F2,0000
403,1,FDC9,0351
403,2,0066,FF67
403,3,FFF8,0001
403,4,FFEB,0019
403,5,FFE8,001E
403,6,FFDF,0007
403,7,FFE0,0007
403,8,FFE4,0000
403,9,FFE1,FFF9
403,10,FFE0,FFF9
403,11,FFE8,FFE1
403,12,FFEB,FFE7
403,13,FFFA,0000
403,14,0067,0099
403,15,FDCC,FCAF
404,0,0CAD,0000
404,1,F925,FF14
404,2,00D6,003F
404,3,0005,001B
404,4,000F,0004
404,5,FFF4,FFF8
404,6,FFFF,0007
404,7,FFFA,0002
404,8,0001,0000
404,9,FFFB,FFFE
404,10,0000,FFF9
404,11,FFF5,0007
404,12,000F,FFFC
404,13,0008,FFE6
404,14,00D7,FFC1
404,15,F928,00EC
405,0,0632,0000
405,1,FD83,FC5B
405,2,0002,00AB
405,3,0022,FFF2
405,4,0001,FFFF
405,5,0020,FFF1
405,6,001B,FFF3
405,7,001C,FFFB
405,8,0018,0000
405,9,001D,0005
405,10,001C,000D
405,11,0020,000E
405,12,0001,0001
405,13,0024,000F
405,14,0003,FF55
405,15,FD86,03A5
406,0,FA29,0000
406,1,0397,FE7B
406,2,FF80,0026
406,3,FFE1,FFF1
406,4,001D,FFFA
406,5,000F,FFF2
406,6,0015,FFF6
406,7,0012,FFFD
406,8,0019,0000
406,9,0013,0003
406,10,0016,000A
406,11,000F,000D
406,12,001D,0006
406,13,FFE3,0010
406,14,FF81,FFDA
406,15,039A,0185
407,0,F695,0000
407,1,04BA,0165
407,2,FF88,FFC3
407,3,FFF8,FFFE
407,4,FFFC,FFF7
407,5,FFF8,0003
407,6,FFFB,FFFF
407,7,FFFB,0002
407,8,FFFB,0000
407,9,FFFC,FFFD
407,10,FFFC,0001
407,11,FFF8,FFFC
407,12,FFFC,0009
407,13,FFFA,0003
407,14,FF89,003D
407,15,04BD,FE9C
408,0,FD93,0000
408,1,00C8,02E6
408,2,000A,FF78
408,3,FFED,0000
408,4,FFF5,000C
408,5,FFEA,000F
408,6,FFE9,000A
408,7,FFE9,0002
408,8,FFE3,0000
408,9,FFEA,FFFE
408,10,FFEA,FFF6
408,11,FFEB,FFF0
408,12,FFF5,FFF4
408,13,FFF0,0001
408,14,000B,0088
408,15,00CB,FD1A
409,0,07B1,0000
409,1,FB8B,00CE
409,2,0097,FFDB
409,3,0013,0017
409,4,FFF6,0007
409,5,FFF0,0004
409,6,FFF4,000B
409,7,FFF2,0000
409,8,FFF3,0000
409,9,FFF3,0000
409,10,FFF5,FFF5
409,11,FFF1,FFFB
409,12,FFF6,FFF9
409,13,0016,FFEA
409,14,0098,0025
409,15,FB8E,FF32
410,0,07A8,0000
410,1,FC67,FDBF
410,2,0041,006E
410,3,FFFA,0001
410,4,0012,FFFA
410,5,000E,FFFE
410,6,000C,FFFC
410,7,000A,FFFD
410,8,0010,0000
410,9,000B,0003
410,10,000D,0004
410,11,000E,0001
410,12,0012,0006
410,13,FFFC,0000
410,14,0042,FF92
410,15,FC6A,0241
411,0,FF64,0000
411,1,00E2,FE00
411,2,FFAC,0053
411,3,0016,0004
411,4,0007,FFE1
411,5,000F,FFFD
411,6,0011,FFF7
411,7,0015,FFFD
411,8,0012,0000
411,9,0016,0002
411,10,0012,0009
411,11,0010,0002
411,12,0007,001F
411,13,0019,FFFD
411,14,FFAD,FFAD
411,15,00E5,0201
412,0,F99D,0000
412,1,0362,0011
412,2,FFAB,0001
412,3,FFF1,FFEF
412,4,0001,FFFC
412,5,0003,FFF6
412,6,0008,FFFF
412,7,FFFF,0001
412,8,0009,0000
412,9,0000,FFFF
412,10,0009,0001
412,11,0003,0009
412,12,0001,0004
412,13,FFF3,0012
412,14,FFAC,FFFF
412,15,0365,FFEF
413,0,FB42,0000
413,1,022C,01BF
413,2,FFDA,FFB5
413,3,FFFF,FFF6
413,4,FFF5,000F
413,5,FFED,0009
413,6,FFF7,0001
413,7,FFF5,FFFF
413,8,FFF0,0000
413,9,FFF6,0001
413,10,FFF8,FFFF
413,11,FFED,FFF6
413,12,FFF5,FFF1
413,13,0001,000B
413,14,FFDB,004B
413,15,022F,FE41
414,0,0242,0000
414,1,FE6E,018B
414,2,0052,FFB4
414,3,FFE4,FFFB
414,4,0006,0022
414,5,FFF8,FFF8
414,6,FFEF,000A
414,7,FFF3,0005
414,8,FFEE,0000
414,9,FFF4,FFFB
414,10,FFF0,FFF6
414,11,FFF8,0007
414,12,0006,FFDE
414,13,FFE6,0006
414,14,0053,004C
414,15,FE71,FE75
415,0,0645,0000
415,1,FCBD,FF59
415,2,004B,001D
415,3,000B,0019
415,4,0007,FFEA
415,5,0000,0012
415,6,0002,FFF9
415,7,FFFC,FFFF
415,8,0001,0000
415,9,FFFD,0001
415,10,0003,0007
415,11,0001,FFED
415,12,0007,0016
415,13,000E,FFE8
415,14,004C,FFE3
415,15,FCC0,00A7
416,0,02D2,0000
416,1,FEE4,FE45
416,2,FFFD,004C
416,3,0003,0003
416,4,0012,FFEE
416,5,0006,FFFC
416,6,000C,FFFA
416,7,000C,FFFF
416,8,000E,0000
416,9,000C,0001
416,10,000D,0006
416,11,0007,0003
416,12,0012,0012
416,13,0006,FFFE
416,14,FFFE,FFB4
416,15,FEE6,01BB
417,0,FCDA,0000
417,1,01E9,FF25
417,2,FFB6,0025
417,3,0005,0001
417,4,0002,FFF2
417,5,0006,FFF8
417,6,000B,FFFB
417,7,000C,FFFC
417,8,0006,0000
417,9,000D,0003
417,10,000C,0005
417,11,0007,0007
417,12,0002,000E
417,13,0008,0000
417,14,FFB7,FFDB
417,15,01EC,00DC
418,0,FB45,0000
418,1,0257,00EE
418,2,FFD5,FFD8
418,3,FFEC,FFE7
418,4,FFFE,000D
418,5,FFFC,0002
418,6,FFFE,0000
418,7,FFFA,FFFD
418,8,FFFF,0000
418,9,FFFB,0002
418,10,FFFF,0000
418,11,FFFC,FFFD
418,12,FFFE,FFF3
418,13,FFEE,001A
418,14,FFD6,0028
418,15,025A,FF13
419,0,FF6B,0000
419,1,0000,0171
419,2,0019,FFAB
419,3,FFF5,0020
419,4,FFFC,FFF1
419,5,FFFB,0009
419,6,FFF2,0007
419,7,FFF5,0002
419,8,FFF5,0000
419,9,FFF6,FFFD
419,10,FFF3,FFF9
419,11,FFFB,FFF6
419,12,FFFC,000F
419,13,FFF7,FFE1
419,14,001A,0055
419,15,0003,FE90
420,0,03D8,0000
420,1,FDE0,002A
420,2,0039,0003
420,3,0011,FFF6
420,4,FFFD,0003
420,5,FFF1,000D
420,6,0000,0003
420,7,FFFB,FFFE
420,8,FFFA,0000
420,9,FFFC,0002
420,10,0001,FFFD
420,11,FFF1,FFF2
420,12,FFFD,FFFD
420,13,0013,000B
420,14,003A,FFFD
420,15,FDE3,FFD6
421,0,0359,0000
421,1,FE75,FEEB
421,2,0015,002F
421,3,FFFA,000B
421,4,0012,FFFF
421,5,0006,FFF4
421,6,0002,FFFF
421,7,0004,0001
421,8,000B,0000
421,9,0005,FFFF
421,10,0003,0001
421,11,0006,000B
421,12,0012,0001
421,13,FFFC,FFF6
421,14,0016,FFD1
421,15,FE78,0115
422,0,FF78,0000
422,1,0085,FF19
422,2,FFDC,002D
422,3,000C,FFFC
422,4,FFF7,FFF3
422,5,0010,FFFF
422,6,0007,FFFB
422,7,0008,0000
422,8,000A,0000
422,9,0009,FFFF
422,10,0008,0005
422,11,0010,0000
422,12,FFF7,000D
422,13,000E,0005
422,14,FFDD,FFD3
422,15,0088,00E8
423,0,FD3F,0000
423,1,0177,0044
423,2,FFD8,FFEB
423,3,0001,FFFD
423,4,FFF7,0000
423,5,FFFB,0000
423,6,0003,FFFD
423,7,0002,FFFF
423,8,FFFB,0000
423,9,0003,0000
423,10,0004,0003
423,11,FFFB,FFFF
423,12,FFF7,0000
423,13,0003,0004
423,14,FFD9,0015
423,15,017A,FFBD
424,0,FEB1,0000
424,1,0081,00B3
424,2,0000,FFE8
424,3,000C,FFF0
424,4,FFE2,0021
424,5,0005,FFF1
424,6,FFF9,0002
424,7,FFFA,0001
424,8,FFF7,0000
424,9,FFFB,FFFF
424,10,FFFA,FFFE
424,11,0006,000E
424,12,FFE2,FFDF
424,13,000F,0011
424,14,0001,0018
424,15,0084,FF4D
425,0,014E,0000
425,1,FF2E,007A
425,2,0029,FFE6
425,3,FFE9,FFF0
425,4,0000,0014
425,5,0004,0009
425,6,FFFC,FFF8
425,7,FFF5,0004
425,8,FFFE,0000
425,9,FFF6,FFFC
425,10,FFFD,0008
425,11,0005,FFF6
425,12,0000,FFEC
425,13,FFEC,0011
425,14,002A,001A
425,15,FF31,FF86
426,0,0276,0000
426,1,FECA,FFB9
426,2,0011,0005
426,3,FFFD,0011
426,4,0011,FFFD
426,5,FFF5,FFF9
426,6,0002,0007
426,7,0005,FFFC
426,8,FFF8,0000
426,9,0006,0003
426,10,0003,FFF9
426,11,FFF5,0007
426,12,0011,0003
426,13,FFFF,FFEF
426,14,0012,FFFB
426,15,FECD,0048
427,0,013D,0000
427,1,FF81,FF56
427,2,FFF7,0024
427,3,0010,FFF3
427,4,FFFB,000C
427,5,0009,FFF4
427,6,0002,0000
427,7,0006,0000
427,8,0001,0000
427,9,0007,0000
427,10,0003,0000
427,11,000A,000B
427,12,FFFB,FFF4
427,13,0013,000E
427,14,FFF8,FFDC
427,15,FF84,00AA
428,0,FF29,0000
428,1,0089,FFB0
428,2,FFEE,0016
428,3,FFEB,FFEF
428,4,0011,000A
428,5,FFFF,0000
428,6,0001,FFFC
428,7,0006,FFFE
428,8,FFFD,0000
428,9,0007,0002
428,10,0002,0004
428,11,FFFF,FFFF
428,12,0011,FFF6
428,13,FFED,0012
428,14,FFEF,FFEA
428,15,008C,0050
429,0,FECD,0000
429,1,008D,0050
429,2,FFFE,FFEA
429,3,FFF3,000F
429,4,000F,FFF6
429,5,FFF9,FFF8
429,6,0001,0004
429,7,0000,FFFD
429,8,FFFD,0000
429,9,0001,0002
429,10,0002,FFFC
429,11,FFF9,0007
429,12,000F,000A
429,13,FFF5,FFF2
429,14,FFFF,0016
429,15,0090,FFB1
430,0,FFFD,0000
430,1,FFEE,0064
430,2,0004,FFE6
430,3,0007,0008
430,4,FFF3,FFF4
430,5,0003,000B
430,6,FFFB,0000
430,7,FFFD,0000
430,8,FFFD,0000
430,9,FFFE,0000
430,10,FFFC,0000
430,11,0003,FFF4
430,12,FFF3,000C
430,13,0009,FFF9
430,14,0005,001A
430,15,FFF1,FF9C
431,0,011C,0000
431,1,FF66,FFF8
431,2,000C,0005
431,3,0002,FFFA
431,4,0002,0002
431,5,FFF8,FFFD
431,6,0001,0003
431,7,FFFD,0000
431,8,0004,0000
431,9,FFFE,0000
431,10,0002,FFFD
431,11,FFF8,0002
431,12,0002,FFFE
431,13,0004,0007
431,14,000D,FFFB
431,15,FF69,0008
432,0,00D2,0000
432,1,FFA3,FFB9
432,2,FFFF,000B
432,3,FFFF,0005
432,4,0004,FFFA
432,5,0004,0004
432,6,FFFF,FFFD
432,7,0002,0001
432,8,0002,0000
432,9,0003,FFFF
432,10,FFFF,0003
432,11,0005,FFFB
432,12,0004,0006
432,13,0002,FFFC
432,14,FFFF,FFF5
432,15,FFA6,0047
433,0,FFE6,0000
433,1,001C,FFC0
433,2,FFF9,0011
433,3,0003,0001
433,4,FFFD,FFFD
433,5,0000,FFFA
433,6,0002,0003
433,7,0001,FFFD
433,8,0000,0000
433,9,0002,0002
433,10,0003,FFFD
433,11,0001,0005
433,12,FFFD,0003
433,13,0006,0000
433,14,FFFA,FFEF
433,15,001F,0041
434,0,FF71,0000
434,1,0045,001C
434,2,FFF9,FFFB
434,3,0005,FFEE
434,4,FFF7,0008
434,5,0004,0001
434,6,FFFC,FFFF
434,7,0002,FFFF
434,8,FFFD,0000
434,9,0003,0000
434,10,FFFD,0001
434,11,0005,FFFE
434,12,FFF7,FFF8
434,13,0008,0013
434,14,FFFA,0005
434,15,0048,FFE5
435,0,FFC2,0000
435,1,0019,0014
435,2,0003,FFFF
435,3,FFE7,0003
435,4,0011,FFFD
435,5,FFFB,FFFC
435,6,FFFC,0005
435,7,0002,FFFD
435,8,FFFC,0000
435,9,0003,0002
435,10,FFFD,FFFB
435,11,FFFB,0003
435,12,0011,0003
435,13,FFE9,FFFE
435,14,0004,0001
435,15,001C,FFED
436,0,003D,0000
436,1,FFDF,0029
436,2,FFF9,FFF0
436,3,0014,0014
436,4,FFF1,FFEE
436,5,0002,0005
436,6,FFFE,FFFE
436,7,0000,0002
436,8,0001,0000
436,9,0001,FFFD
436,10,FFFF,0002
436,11,0002,FFFA
436,12,FFF1,0012
436,13,0016,FFED
436,14,FFFA,0010
436,15,FFE2,FFD8
437,0,00BD,0000
437,1,FF9C,FFEF
437,2,0008,000D
437,3,0007,FFEC
437,4,FFE9,000E
437,5,000E,FFFD
437,6,FFFD,0001
437,7,FFFB,FFFC
437,8,0005,0000
437,9,FFFC,0003
437,10,FFFE,FFFF
437,11,000F,0002
437,12,FFE9,FFF2
437,13,000A,0015
437,14,0009,FFF3
437,15,FF9F,0012
438,0,0083,0000
438,1,FFC7,FFD1
438,2,FFFD,0007
438,3,0008,FFFD
438,4,FFFA,0009
438,5,FFFD,0000
438,6,0006,FFFF
438,7,FFFC,0001
438,8,0009,0000
438,9,FFFD,FFFF
438,10,0007,0001
438,11,FFFE,FFFF
438,12,FFFA,FFF7
438,13,000B,0004
438,14,FFFE,FFF9
438,15,FFCA,002F
439,0,0025,0000
439,1,FFF4,FFFA
439,2,0003,0002
439,3,FFEF,FFE9
439,4,0009,0018
439,5,0003,FFF6
439,6,FFFE,0002
439,7,0003,0000
439,8,FFFD,0000
439,9,0004,0000
439,10,FFFF,FFFE
439,11,0003,0009
439,12,0009,FFE8
439,13,FFF1,0018
439,14,0004,FFFE
439,15,FFF7,0006
440,0,003B,0000
440,1,FFDF,0000
440,2,0003,FFF7
440,3,FFF9,000F
440,4,0006,FFFB
440,5,0000,FFFE
440,6,FFFE,0001
440,7,0000,FFFF
440,8,FFFD,0000
440,9,0001,0000
440,10,FFFF,FFFF
440,11,0001,0001
440,12,0006,0005
440,13,FFFC,FFF2
440,14,0004,0009
440,15,FFE2,0001
441,0,004A,0000
441,1,FFE3,0002
441,2,FFF4,0007
441,3,0009,FFE6
441,4,0006,0016
441,5,FFF5,FFFB
441,6,0005,FFFD
441,7,0000,0000
441,8,FFFE,0000
441,9,0001,0000
441,10,0006,0003
441,11,FFF5,0004
441,12,0006,FFEA
441,13,000B,001B
441,14,FFF5,FFF9
441,15,FFE6,FFFE
442,0,009A,0000
442,1,FFB1,0006
442,2,000E,FFF3
442,3,FFDA,0011
442,4,0021,FFFD
442,5,FFFE,FFFA
442,6,FFFF,FFFF
442,7,0000,0000
442,8,0000,0000
442,9,0001,0000
442,10,0000,0001
442,11,FFFE,0005
442,12,0021,0003
442,13,FFDC,FFF0
442,14,000F,000D
442,15,FFB4,FFFA
443,0,00B4,0000
443,1,FFAF,FFE2
443,2,FFF6,0009
443,3,001C,000A
443,4,FFF4,FFF4
443,5,FFFB,0001
443,6,0001,0001
443,7,0003,FFFE
443,8,FFFC,0000
443,9,0003,0002
443,10,0002,FFFF
443,11,FFFC,FFFE
443,12,FFF4,000C
443,13,001F,FFF7
443,14,FFF7,FFF7
443,15,FFB1,001E
444,0,00A0,0000
