frame,k,outRe_hex,outIm_hex
295,14,FAA3,F8FE
295,15,0412,1874
296,0,F0BF,0000
296,1,078A,0BEA
296,2,0094,FC94
296,3,FF87,FF94
296,4,0008,0097
296,5,FFDB,FFAE
296,6,FFC4,0034
296,7,FFE8,0010
296,8,FFE9,0000
296,9,FFE8,FFF0
296,10,FFC4,FFCC
296,11,FFDB,0052
296,12,0008,FF69
296,13,FF87,006C
296,14,0094,036C
296,15,078A,F416
297,0,16D2,0000
297,1,EFE9,022A
297,2,037F,FEC0
297,3,FFFB,0015
297,4,FFFF,0015
297,5,001B,0013
297,6,0001,FFE6
297,7,FFD5,FFFC
297,8,0038,0000
297,9,FFD5,0004
297,10,0001,001A
297,11,001B,FFED
297,12,FFFF,FFEB
297,13,FFFB,FFEB
297,14,037F,0140
297,15,EFE9,FDD6
298,0,E9C4,0000
298,1,0D0A,E810
298,2,FE32,06B5
298,3,0005,FFE5
298,4,007B,FF39
298,5,007B,FFB1
298,6,007A,FFAF
298,7,00DA,0018
298,8,0036,0000
298,9,00DA,FFE8
298,10,007A,0051
298,11,007B,004F
298,12,007B,00C7
298,13,0005,001B
298,14,FE32,F94B
298,15,0D0A,17F0
299,0,BBF5,0000
299,1,27F3,16F1
299,2,F909,F6DD
299,3,FFDC,00DB
299,4,00E6,005B
299,5,FE40,0051
299,6,0091,FFE3
299,7,FFA1,FFFB
299,8,FF6B,0000
299,9,FFA1,0005
299,10,0091,001D
299,11,FE40,FFAF
299,12,00E6,FFA5
299,13,FFDC,FF25
299,14,F909,0923
299,15,27F3,E90F
300,0,1B13,0000
300,1,EA8A,10BB
300,2,0530,FE2B
300,3,FE45,0007
300,4,00A9,01B8
300,5,FF31,FF6F
300,6,FFC6,0017
300,7,FEBC,003B
300,8,FFB7,0000
300,9,FEBC,FFC5
300,10,FFC6,FFE9
300,11,FF31,0091
300,12,00A9,FE48
300,13,FE45,FFF9
300,14,0530,01D5
300,15,EA8A,EF45
301,0,3728,0000
301,1,E32B,F22D
301,2,02F2,0405
301,3,0133,0007
301,4,FF2B,FF2F
301,5,012F,00D9
301,6,0022,FF77
301,7,FFF7,0013
301,8,0072,0000
301,9,FFF7,FFED
301,10,0022,0089
301,11,012F,FF27
301,12,FF2B,00D1
301,13,0133,FFF9
301,14,02F2,FBFB
301,15,E32B,0DD3
302,0,03E1,0000
302,1,033C,F4FE
302,2,FE1F,00AD
302,3,FF87,00EE
302,4,0138,FEE7
302,5,FF2B,0030
302,6,00C9,FFE9
302,7,007E,FFEC
302,8,0027,0000
302,9,007E,0014
302,10,00C9,0017
302,11,FF2B,FFD0
302,12,0138,0119
302,13,FF87,FF12
302,14,FE1F,FF53
302,15,033C,0B02
303,0,F4D5,0000
303,1,06D6,063A
303,2,FEA2,FDEA
303,3,0073,FF83
303,4,FF84,0083
303,5,0091,FFBB
303,6,FFA6,000A
303,7,FFF2,FFF6
303,8,FFEB,0000
303,9,FFF2,000A
303,10,FFA6,FFF6
303,11,0091,0045
303,12,FF84,FF7D
303,13,0073,007D
303,14,FEA2,0216
303,15,06D6,F9C6
304,0,04F6,0000
304,1,FA28,FDB1
304,2,0201,00C5
304,3,FFD1,0036
304,4,0040,FFC8
304,5,FFB3,FFF6
304,6,003F,FFF5
304,7,0008,FFFD
304,8,0022,0000
304,9,0008,0003
304,10,003F,000B
304,11,FFB3,000A
304,12,0040,0038
304,13,FFD1,FFCA
304,14,0201,FF3B
304,15,FA28,024F
305,0,DFFE,0000
305,1,1212,F471
305,2,FDF2,040A
305,3,FFBF,FF59
305,4,0010,FFAC
305,5,00AD,0015
305,6,FFF2,FFCE
305,7,0056,FFE9
305,8,0042,0000
305,9,0056,0017
305,10,FFF2,0032
305,11,00AD,FFEB
305,12,0010,0054
305,13,FFBF,00A7
305,14,FDF2,FBF6
305,15,1212,0B8F
306,0,D6DA,0000
306,1,162E,12CA
306,2,FD52,FB45
306,3,FF4D,FF0F
306,4,0123,01B3
306,5,FDF1,FF19
306,6,0052,008F
306,7,FFA4,0004
306,8,FF88,0000
306,9,FFA4,FFFC
306,10,0052,FF71
306,11,FDF1,00E7
306,12,0123,FE4D
306,13,FF4D,00F1
306,14,FD52,04BB
306,15,162E,ED36
307,0,24FD,0000
307,1,E72C,0C82
307,2,04B5,FD4F
307,3,FFDE,0113
307,4,FECE,00AD
307,5,018A,FFF3
307,6,FEDF,0023
307,7,FF74,0012
307,8,FF8F,0000
307,9,FF74,FFEE
307,10,FEDF,FFDD
307,11,018A,000D
307,12,FECE,FF53
307,13,FFDE,FEED
307,14,04B5,02B1
307,15,E72C,F37E
308,0,33A9,0000
308,1,E742,F267
308,2,0170,036E
308,3,FFFD,FF4C
308,4,0152,FF4F
308,5,FE9B,0128
308,6,00E4,FFA2
308,7,0026,FFFB
308,8,003B,0000
308,9,0026,0005
308,10,00E4,005E
308,11,FE9B,FED8
308,12,0152,00B1
308,13,FFFD,00B4
308,14,0170,FC92
308,15,E742,0D99
309,0,0248,0000
309,1,0314,F2B9
309,2,FDF8,026E
309,3,0035,00F7
309,4,00C6,FFB8
309,5,00A1,FEB5
309,6,0010,002E
309,7,0072,FFEB
309,8,0064,0000
309,9,0072,0015
309,10,0010,FFD2
309,11,00A1,014B
309,12,00C6,0048
309,13,0035,FF09
309,14,FDF8,FD92
309,15,0314,0D47
310,0,E8E8,0000
310,1,0BF4,0415
310,2,FF4E,FE8A
310,3,FFE0,FF27
310,4,FFB4,FFEA
310,5,0008,008B
310,6,003E,FFB6
310,7,0008,FFFD
310,8,0020,0000
310,9,0008,0003
310,10,003E,004A
310,11,0008,FF75
310,12,FFB4,0016
310,13,FFE0,00D9
310,14,FF4E,0176
310,15,0BF4,FBEB
311,0,E87B,0000
311,1,08C5,FC75
311,2,0136,01CF
311,3,FF72,006B
311,4,FFED,FF6E
311,5,004A,FF9F
311,6,FFF6,0005
311,7,0037,0001
311,8,0003,0000
311,9,0037,FFFF
311,10,FFF6,FFFB
311,11,004A,0061
311,12,FFED,0092
311,13,FF72,FF95
311,14,0136,FE31
311,15,08C5,038B
312,0,DD57,0000
312,1,1494,0ABA
312,2,FC14,FCD2
312,3,0047,007C
312,4,FF08,FE97
312,5,00B3,0174
312,6,FF56,FFDC
312,7,FFEA,FFEE
312,8,FFB5,0000
312,9,FFEA,0012
312,10,FF56,0024
312,11,00B3,FE8C
312,12,FF08,0169
312,13,0047,FF84
312,14,FC14,032E
312,15,1494,F546
313,0,16D9,0000
313,1,F02D,0CAC
313,2,02A4,FDB3
313,3,0083,008D
313,4,0079,FFE6
313,5,FDED,001D
313,6,FFFC,0081
313,7,FF7B,0014
313,8,FF95,0000
313,9,FF7B,FFEC
313,10,FFFC,FF7F
313,11,FDED,FFE3
313,12,0079,001A
313,13,0083,FF73
313,14,02A4,024D
313,15,F02D,F354
314,0,2FE9,0000
314,1,E7CA,F703
314,2,0218,026B
314,3,004E,FFF5
314,4,FF39,00C6
314,5,017E,FF21
314,6,FF90,0031
314,7,0022,FFFF
314,8,0015,0000
314,9,0022,0001
314,10,FF90,FFCF
314,11,017E,00DF
314,12,FF39,FF3A
314,13,004E,000B
314,14,0218,FD95
314,15,E7CA,08FD
315,0,0CA5,0000
315,1,FC7D,F36F
315,2,FF71,02BB
315,3,0098,FFA6
315,4,FFC0,FF29
315,5,0012,00E6
315,6,00A1,FF99
315,7,005D,FFE7
315,8,004F,0000
315,9,005D,0019
315,10,00A1,0067
315,11,0012,FF1A
315,12,FFC0,00D7
315,13,0098,005A
315,14,FF71,FD45
315,15,FC7D,0C91
316,0,ED9D,0000
316,1,0AAD,004E
316,2,FEFF,FEF6
316,3,FF7A,FFEA
316,4,006F,0038
316,5,000C,FF58
316,6,0011,0024
316,7,0021,FFF8
316,8,002D,0000
316,9,0021,0008
316,10,0011,FFDC
316,11,000C,00A8
316,12,006F,FFC8
316,13,FF7A,0016
316,14,FEFF,010A
316,15,0AAD,FFB2
317,0,E9CD,0000
317,1,0862,FF6B
317,2,00D6,0002
317,3,0017,000A
317,4,FFAE,FFD3
317,5,002B,0000
317,6,002A,FFD6
317,7,0014,FFF9
317,8,0027,0000
317,9,0014,0007
317,10,002A,002A
317,11,002B,0000
317,12,FFAE,002D
317,13,0017,FFF6
317,14,00D6,FFFE
317,15,0862,0095
318,0,DA63,0000
318,1,169F,04A8
318,2,FB44,FF51
318,3,004D,FF89
318,4,FFBB,0128
318,5,FF6D,FF6B
318,6,0038,0017
318,7,FFD3,0016
318,8,FFC7,0000
318,9,FFD3,FFEA
318,10,0038,FFE9
318,11,FF6D,0095
318,12,FFBB,FED8
318,13,004D,0077
318,14,FB44,00AF
318,15,169F,FB58
319,0,0A72,0000
319,1,F68B,104F
319,2,02BD,FD0A
319,3,FFA1,FF57
319,4,FED5,0131
319,5,00F7,0037
319,6,FF1F,0000
319,7,FF7D,001F
319,8,FF7C,0000
319,9,FF7D,FFE1
319,10,FF1F,0000
319,11,00F7,FFC9
319,12,FED5,FECF
319,13,FFA1,00A9
319,14,02BD,02F6
319,15,F68B,EFB1
320,0,3269,0000
320,1,E51B,FA51
320,2,02AF,01A9
320,3,0089,009A
320,4,0060,FF61
320,5,FF2B,00D4
320,6,003F,FFD3
320,7,FFF1,0007
320,8,FFEB,0000
320,9,FFF1,FFF9
320,10,003F,002D
320,11,FF2B,FF2C
320,12,0060,009F
320,13,0089,FF66
320,14,02AF,FE57
320,15,E51B,05AF
321,0,1542,0000
321,1,F7C4,F210
321,2,008B,02BE
321,3,FF76,FF53
321,4,00EF,00CF
321,5,0044,FEC9
321,6,0051,0024
321,7,005A,FFE6
321,8,0078,0000
321,9,005A,001A
321,10,0051,FFDC
321,11,0044,0137
321,12,00EF,FF31
321,13,FF76,00AD
321,14,008B,FD42
321,15,F7C4,0DF0
322,0,ECDB,0000
322,1,0C90,FDFD
322,2,FD96,FF2A
322,3,0039,007E
322,4,FFDA,FF75
322,5,008D,0046
322,6,0028,FFB4
322,7,0036,0005
322,8,003D,0000
322,9,0036,FFFB
322,10,0028,004C
322,11,008D,FFBA
322,12,FFDA,008B
322,13,0039,FF82
322,14,FD96,00D6
322,15,0C90,0203
323,0,E8B0,0000
323,1,0912,0193
323,2,00A3,FFAA
323,3,FFC4,FF87
323,4,002D,000B
323,5,FFBE,FFDB
323,6,0017,FFFE
323,7,0020,FFEF
323,8,FFFA,0000
323,9,0020,0011
323,10,0017,0002
323,11,FFBE,0025
323,12,002D,FFF5
323,13,FFC4,0079
323,14,00A3,0056
323,15,0912,FE6D
324,0,DDB1,0000
324,1,13ED,025A
324,2,FC1F,006A
324,3,FFA5,FFD2
324,4,00C9,0036
324,5,FF6C,0044
324,6,FFDF,FFD2
324,7,FFDF,000C
324,8,FFE9,0000
324,9,FFDF,FFF4
324,10,FFDF,002E
324,11,FF6B,FFBC
324,12,00C9,FFCA
324,13,FFA4,002E
324,14,FC1F,FF96
324,15,13ED,FDA6
325,0,0437,0000
325,1,FA78,0FBE
325,2,0252,FCBB
325,3,FF28,FFF5
325,4,0077,0124
325,5,FF70,FF25
325,6,FF7E,0089
325,7,FF94,001A
325,8,FF93,0000
325,9,FF94,FFE6
325,10,FF7E,FF77
325,11,FF70,00DB
325,12,0077,FEDC
325,13,FF28,000B
325,14,0252,0345
325,15,FA78,F042
326,0,2F05,0000
326,1,E679,FD6A
326,2,02B2,00CD
326,3,00C3,008E
326,4,FF2D,FF90
326,5,00C3,00A4
326,6,FFB2,FFE3
326,7,FFE9,0000
326,8,FFE9,0000
326,9,FFE9,0000
326,10,FFB2,001D
326,11,00C3,FF5C
326,12,FF2D,0070
326,13,00C3,FF72
326,14,02B2,FF33
326,15,E679,0296
327,0,1A0A,0000
327,1,F4F6,F25C
327,2,00C1,0298
327,3,FF93,FFF7
327,4,012B,FF5B
327,5,FF4F,003D
327,6,00AF,FFDA
327,7,004C,FFEE
327,8,0068,0000
327,9,004C,0012
327,10,00AF,0026
327,11,FF4F,FFC3
327,12,012B,00A5
327,13,FF93,0009
327,14,00C1,FD68
327,15,F4F6,0DA4
328,0,EF9C,0000
328,1,0B82,FBD7
328,2,FD70,FFF5
328,3,007A,002B
328,4,FFFD,0007
328,5,0092,FF41
328,6,000A,0009
328,7,004E,FFFD
328,8,003E,0000
328,9,004E,0003
328,10,000A,FFF7
328,11,0092,00BF
328,12,FFFD,FFF9
328,13,007A,FFD5
328,14,FD70,000B
328,15,0B82,0429
329,0,E671,0000
329,1,0ABF,01AE
329,2,0054,FFA3
329,3,FF92,FFB0
329,4,FFEF,FFB0
329,5,0014,0064
329,6,001E,FFC7
329,7,0013,FFEE
329,8,000D,0000
329,9,0013,0012
329,10,001E,0039
329,11,0014,FF9C
329,12,FFEF,0050
329,13,FF92,0050
329,14,0054,005D
329,15,0ABF,FE52
330,0,E133,0000
330,1,111D,0437
330,2,FD5C,FF7E
330,3,FF45,0111
330,4,0014,FE81
330,5,004F,0083
330,6,FF92,0024
330,7,FFEB,0001
330,8,FFE1,0000
330,9,FFEB,FFFF
330,10,FF92,FFDC
330,11,004F,FF7D
330,12,0014,017F
330,13,FF45,FEEF
330,14,FD5C,0082
330,15,111D,FBC9
331,0,055C,0000
331,1,FA74,0CB0
331,2,013C,FDCD
331,3,0137,0013
331,4,FF9D,FF37
331,5,FE93,010B
331,6,0002,0019
331,7,FF96,0008
331,8,FF96,0000
331,9,FF96,FFF8
331,10,0002,FFE7
331,11,FE93,FEF5
331,12,FF9D,00C9
331,13,0137,FFED
331,14,013C,0233
331,15,FA74,F350
332,0,2960,0000
332,1,E9D5,FE5A
332,2,02BD,0024
332,3,FFA6,00AA
332,4,FFC3,009D
332,5,0094,FEF6
332,6,FFAD,0078
332,7,FFE5,0006
332,8,FFEE,0000
332,9,FFE5,FFFA
332,10,FFAD,FF88
332,11,0094,010A
332,12,FFC3,FF63
332,13,FFA6,FF56
332,14,02BD,FFDC
332,15,E9D5,01A6
333,0,191C,0000
333,1,F4F8,F3A4
333,2,0063,02EB
333,3,0116,FF5D
333,4,FF2A,FF3A
333,5,00A4,012B
333,6,0061,FF73
333,7,004A,FFEE
333,8,0050,0000
333,9,004A,0012
333,10,0061,008D
333,11,00A4,FED5
333,12,FF2A,00C6
333,13,0116,00A3
333,14,0063,FD15
333,15,F4F8,0C5C
334,0,F1EE,0000
334,1,09D2,FB75
334,2,FE3C,FFE1
334,3,FF8D,004B
334,4,00D3,FFF9
334,5,FFA9,FF3D
334,6,0054,002F
334,7,003C,FFFB
334,8,0044,0000
334,9,003C,0005
334,10,0054,FFD1
334,11,FFA9,00C3
334,12,00D3,0007
334,13,FF8D,FFB5
334,14,FE3C,001F
334,15,09D2,048B
335,0,E590,0000
335,1,0BBC,012B
335,2,FFD8,FFC9
335,3,0009,FF8A
335,4,FF9D,0007
335,5,007B,000C
335,6,FFFE,FFC5
335,7,0024,FFF5
335,8,0012,0000
335,9,0024,000B
335,10,FFFE,003B
335,11,007B,FFF4
335,12,FF9D,FFF9
335,13,0009,0076
335,14,FFD8,0037
335,15,0BBC,FED5
336,0,E065,0000
336,1,1186,04B2
336,2,FD16,FF7F
336,3,FF99,0077
336,4,0025,FF66
336,5,FFCF,0081
336,6,FFC4,FFF7
336,7,FFCA,0008
336,8,FFED,0000
336,9,FFCA,FFF8
336,10,FFC4,0009
336,11,FFCF,FF7F
336,12,0025,009A
336,13,FF99,FF89
336,14,FD16,0081
336,15,1186,FB4E
337,0,07AB,0000
337,1,F91D,0D7F
337,2,01EA,FD85
337,3,000D,FFD1
337,4,FFF9,0068
337,5,FF2B,0009
337,6,FFB2,0047
337,7,FF97,0023
337,8,FF93,0000
337,9,FF97,FFDD
337,10,FFB2,FFB9
337,11,FF2B,FFF7
337,12,FFF9,FF98
337,13,000D,002F
337,14,01EA,027B
337,15,F91D,F281
338,0,2D98,0000
338,1,E764,FD72
338,2,02C9,005D
338,3,0059,008C
338,4,FFB6,0034
338,5,0059,FFF4
338,6,FFC9,0007
338,7,FFFA,FFFE
338,8,FFD8,0000
338,9,FFFA,0002
338,10,FFC9,FFF9
338,11,0059,000C
338,12,FFB6,FFCC
338,13,0059,FF74
338,14,02C9,FFA3
338,15,E764,028E
339,0,169F,0000
339,1,F6E3,F1EB
339,2,0034,0311
339,3,0001,FF4F
339,4,0063,001E
339,5,0033,FFD9
339,6,006E,FFDD
339,7,0059,FFE9
339,8,0067,0000
339,9,0059,0017
339,10,006E,0023
339,11,0033,0027
339,12,0063,FFE2
339,13,0001,00B1
339,14,0034,FCEF
339,15,F6E3,0E15
340,0,EBE5,0000
340,1,0CEA,FC49
340,2,FDC0,FFCA
340,3,FFE6,0069
340,4,0060,FF8F
340,5,003A,FFD3
340,6,0036,FFE4
340,7,0042,FFFB
340,8,0047,0000
340,9,0042,0005
340,10,0036,001C
340,11,003A,002D
340,12,0060,0071
340,13,FFE6,FF97
340,14,FDC0,0036
340,15,0CEA,03B7
341,0,E1ED,0000
341,1,0D39,01CF
341,2,0004,FFF9
341,3,FFE9,FF99
341,4,FFEB,0002
341,5,FFED,0009
341,6,FFFE,FFED
341,7,000D,FFF7
341,8,0001,0000
341,9,000D,0009
341,10,FFFE,0013
341,11,FFED,FFF7
341,12,FFEB,FFFE
341,13,FFE9,0067
341,14,0004,0007
341,15,0D39,FE31
342,0,E5B3,0000
342,1,0E74,08E1
342,2,FDB8,FE23
342,3,FF31,FFCF
342,4,00AF,00B2
342,5,FF45,FFB3
342,6,FFEA,0033
342,7,FFCA,000D
342,8,FFB3,0000
342,9,FFCA,FFF3
342,10,FFEA,FFCD
342,11,FF45,004D
342,12,00AF,FF4E
342,13,FF31,0031
342,14,FDB8,01DD
342,15,0E74,F71F
343,0,1309,0000
343,1,F33F,09A7
343,2,021A,FE7E
343,3,0072,004E
343,4,FF5C,005D
343,5,0034,0018
343,6,FF72,002A
343,7,FFA3,0009
343,8,FF97,0000
343,9,FFA3,FFF7
343,10,FF72,FFD6
343,11,0034,FFE8
343,12,FF5C,FFA3
343,13,0072,FFB2
343,14,021A,0182
343,15,F33F,F659
344,0,2B63,0000
344,1,E939,FA8F
344,2,02DD,0109
344,3,FF6E,0023
344,4,009E,FF91
344,5,FFD0,0081
344,6,0023,FFE5
344,7,0001,FFFD
344,8,0021,0000
344,9,0001,0003
344,10,0023,001B
344,11,FFD0,FF7F
344,12,009E,006F
344,13,FF6E,FFDD
344,14,02DD,FEF7
344,15,E939,0571
345,0,0C17,0000
345,1,FCDC,F2CB
345,2,FEDF,028D
345,3,00EB,007A
345,4,002E,FF5F
345,5,0019,FFA2
345,6,0065,FFF5
345,7,0064,FFF7
345,8,005D,0000
345,9,0064,0009
345,10,0065,000B
345,11,0019,005E
345,12,002E,00A1
345,13,00EB,FF86
345,14,FEDF,FD73
345,15,FCDC,0D35
346,0,E805,0000
346,1,0D93,FEF2
346,2,FE90,FF8D
346,3,FFB0,FF5D
346,4,FFE1,0034
346,5,0078,FFD7
346,6,001E,FFE1
346,7,0035,FFF0
346,8,002D,0000
346,9,0035,0010
346,10,001E,001F
346,11,0078,0029
346,12,FFE1,FFCC
346,13,FFB0,00A3
346,14,FE90,0073
346,15,0D93,010E
347,0,E059,0000
347,1,0EBE,0136
347,2,FF7C,00CC
347,3,FF68,0024
347,4,FFF8,FF4D
347,5,0014,0036
347,6,FFF6,0002
347,7,FFF6,FFFC
347,8,0003,0000
347,9,FFF6,0004
347,10,FFF6,FFFE
347,11,0014,FFCA
347,12,FFF8,00B3
347,13,FF68,FFDC
347,14,FF7C,FF34
347,15,0EBE,FECA
348,0,EF53,0000
348,1,0821,0CE3
348,2,FEEB,FC92
348,3,007F,0087
348,4,FF91,FF6E
348,5,FF77,00C3
348,6,FFC7,FFFE
348,7,FFB5,0017
348,8,FF9F,0000
348,9,FFB5,FFE9
348,10,FFC7,0002
348,11,FF77,FF3D
348,12,FF91,0092
348,13,007F,FF79
348,14,FEEB,036E
348,15,0821,F31D
349,0,1EEC,0000
349,1,EE18,05A9
349,2,0258,FF57
349,3,FFB3,000A
349,4,0017,008B
349,5,FF9B,FFC6
349,6,FFB6,004B
349,7,FFBA,0009
349,8,FF9A,0000
349,9,FFBA,FFF7
349,10,FFB6,FFB5
349,11,FF9B,003A
349,12,0017,FF75
349,13,FFB3,FFF6
349,14,0258,00A9
349,15,EE18,FA57
350,0,27EE,0000
350,1,EBA4,F5ED
350,2,01D6,0227
350,3,0130,0064
350,4,FF21,FF91
350,5,00DA,0028
350,6,000C,FFDB
350,7,002E,FFF1
350,8,0034,0000
350,9,002E,000F
350,10,000C,0025
350,11,00DA,FFD8
350,12,FF21,006F
350,13,0130,FF9C
350,14,01D6,FDD9
350,15,EBA4,0A13
351,0,FD59,0000
351,1,04EA,F52B
351,2,FE6C,0204
351,3,FFBB,FF41
351,4,006A,0005
351,5,FFFD,FFF7
351,6,007E,FFD6
351,7,0052,FFF1
351,8,0067,0000
351,9,0052,000F
351,10,007E,002A
351,11,FFFD,0009
351,12,006A,FFFB
351,13,FFBB,00BF
351,14,FE6C,FDFC
351,15,04EA,0AD5
352,0,E2D5,0000
352,1,0E81,0153
352,2,FF08,FF10
352,3,FFEA,001F
352,4,0016,FFED
352,5,0036,FF9B
352,6,0010,FFF4
352,7,002B,FFFB
352,8,0027,0000
352,9,002B,0005
352,10,0010,000C
352,11,0036,0065
352,12,0016,0013
352,13,FFEA,FFE1
352,14,FF08,00F0
352,15,0E81,FEAD
353,0,E06E,0000
353,1,1071,0478
353,2,FDAF,0000
353,3,0039,FFCD
353,4,FF51,0023
353,5,0023,001B
353,6,FFCB,0008
353,7,FFD3,0002
353,8,FFDC,0000
353,9,FFD3,FFFE
353,10,FFCB,FFF8
353,11,0023,FFE5
353,12,FF51,FFDD
353,13,0039,0033
353,14,FDAF,0000
353,15,1071,FB88
354,0,0224,0000
354,1,FC44,0C9A
354,2,01B9,FD6E
354,3,FF97,FFD4
354,4,FFBB,0075
354,5,FFAD,003E
354,6,FFA9,002A
354,7,FF90,0018
354,8,FFB2,0000
354,9,FF90,FFE8
354,10,FFA9,FFD6
354,11,FFAD,FFC2
354,12,FFBB,FF8B
354,13,FF97,002C
354,14,01B9,0292
354,15,FC44,F366
355,0,2848,0000
355,1,EA34,003C
355,2,024C,FF8A
355,3,007B,009B
355,4,FFC0,0014
355,5,FFF5,FFFD
355,6,FFE6,0018
355,7,FFEC,000A
355,8,FFD4,0000
355,9,FFEC,FFF6
355,10,FFE6,FFE8
355,11,FFF5,0003
355,12,FFC0,FFEC
355,13,007B,FF65
355,14,024C,0076
355,15,EA34,FFC4
356,0,19E1,0000
356,1,F49A,F269
356,2,006B,0326
356,3,0064,FF71
356,4,FFE5,002E
356,5,0088,FFE1
356,6,0045,FFD4
356,7,004A,FFE9
356,8,0055,0000
356,9,004A,0017
356,10,0045,002C
356,11,0088,001F
356,12,FFE5,FFD2
356,13,0064,008F
356,14,006B,FCDA
356,15,F49A,0D97
357,0,EE01,0000
357,1,0BF4,FA9F
357,2,FDF3,006C
357,3,FFB0,FFF2
357,4,0077,FFD2
357,5,0022,FFC6
357,6,004F,FFE4
357,7,0046,FFFB
357,8,0055,0000
357,9,0046,0005
357,10,004F,001C
357,11,0022,003A
357,12,0077,002E
357,13,FFB0,000E
357,14,FDF3,FF94
357,15,0BF4,0561
358,0,E001,0000
358,1,0ECB,020E
358,2,FFA9,FFF2
358,3,FFE2,FFE9
358,4,FFB5,FFE4
358,5,0022,FFD7
358,6,0001,0002
358,7,0005,FFF4
358,8,0009,0000
358,9,0005,000C
358,10,0001,FFFE
358,11,0022,0029
358,12,FFB5,001C
358,13,FFE2,0017
358,14,FFA9,000E
358,15,0ECB,FDF2
359,0,EA31,0000
359,1,0B39,0AAA
359,2,FE7A,FD84
359,3,FFBF,FFCF
359,4,FFEE,0039
359,5,FFA7,0071
359,6,FFC6,FFF4
359,7,FFB5,0018
359,8,FFBB,0000
359,9,FFB5,FFE8
359,10,FFC6,000C
359,11,FFA7,FF8F
359,12,FFEE,FFC7
359,13,FFBF,0031
359,14,FE7A,027C
359,15,0B39,F556
360,0,165A,0000
360,1,F25C,075C
360,2,01D2,FF07
360,3,FFFE,005B
360,4,0001,005D
360,5,FF9C,FFCD
360,6,FFAA,0049
360,7,FFBE,0012
360,8,FF84,0000
360,9,FFBE,FFEE
360,10,FFAA,FFB7
360,11,FF9C,0033
360,12,0001,FFA3
360,13,FFFE,FFA5
360,14,01D2,00F9
360,15,F25C,F8A4
361,0,288F,0000
361,1,EA8F,F91E
361,2,028E,0178
361,3,0096,0023
361,4,FF78,FFC7
361,5,0092,0041
361,6,0000,FFDA
361,7,0019,FFF0
361,8,0015,0000
361,9,0019,0010
361,10,0000,0026
361,11,0092,FFBF
361,12,FF78,0039
361,13,0096,FFDD
361,14,028E,FE88
361,15,EA8F,06E2
362,0,04B2,0000
362,1,00C6,F3D6
362,2,FED5,0259
362,3,0007,FF90
362,4,006C,FFF2
362,5,0003,FFC8
362,6,0079,FFE3
362,7,0054,FFEE
362,8,0072,0000
362,9,0054,0012
362,10,0079,001D
362,11,0003,0038
362,12,006C,000E
362,13,0007,0070
362,14,FED5,FDA7
362,15,00C6,0C2A
363,0,E415,0000
363,1,0EE6,000A
363,2,FE93,FF31
363,3,FFC3,000E
363,4,0020,FFDF
363,5,0051,FFBC
363,6,0017,FFE7
363,7,002E,FFFC
363,8,0037,0000
363,9,002E,0004
363,10,0017,0019
363,11,0051,0044
363,12,0020,0021
363,13,FFC3,FFF2
363,14,FE93,00CF
363,15,0EE6,FFF6
364,0,E103,0000
364,1,0FA5,0468
364,2,FE28,0015
364,3,FFEC,FFCF
364,4,FFB7,FFBE
364,5,0004,0049
364,6,FFCE,0005
364,7,FFDB,FFFE
364,8,FFE3,0000
364,9,FFDB,0002
364,10,FFCE,FFFB
364,11,0004,FFB7
364,12,FFB7,0042
364,13,FFEC,0031
364,14,FE28,FFEB
364,15,0FA5,FB98
365,0,FF3F,0000
365,1,FE2C,0BD4
365,2,0136,FD6B
365,3,FFB1,0070
365,4,0019,FFD4
365,5,FF47,006C
365,6,FFCA,001D
365,7,FF9C,0018
365,8,FFAF,0000
365,9,FF9C,FFE8
365,10,FFCA,FFE3
365,11,FF47,FF94
365,12,0019,002C
365,13,FFB1,FF90
365,14,0136,0295
365,15,FE2C,F42C
366,0,2535,0000
366,1,EB91,0161
366,2,026E,FF7A
366,3,0021,0051
366,4,FFEA,FFFF
366,5,0021,0009
366,6,FFBC,0020
366,7,FFDD,0005
366,8,FFE3,0000
366,9,FFDD,FFFB
366,10,FFBC,FFE0
366,11,0021,FFF7
366,12,FFEA,0001
366,13,0021,FFAF
366,14,026E,0086
366,15,EB91,FE9F
367,0,1AA0,0000
367,1,F405,F347
367,2,0062,02A5
367,3,00A2,0064
367,4,0001,FF55
367,5,0024,0022
367,6,0062,FFD7
367,7,0049,FFF9
367,8,004E,0000
367,9,0049,0007
367,10,0062,0029
367,11,0024,FFDE
367,12,0001,00AB
367,13,00A2,FF9C
367,14,0062,FD5B
367,15,F405,0CB9
368,0,EFBF,0000
368,1,0B10,F9CA
368,2,FE02,00F7
368,3,0005,FF72
368,4,0003,000C
368,5,005F,FFAE
368,6,003E,FFF1
368,7,0054,FFEE
368,8,003B,0000
368,9,0054,0012
368,10,003E,000F
368,11,005F,0052
368,12,0003,FFF4
368,13,0005,008E
368,14,FE02,FF09
368,15,0B10,0636
369,0,E074,0000
369,1,0EF0,0275
369,2,FF6C,FFD2
369,3,FFA2,FFEB
369,4,FFFC,FFB4
369,5,000C,002D
369,6,FFFC,FFEA
369,7,0006,FFFB
369,8,FFFC,0000
369,9,0006,0005
369,10,FFFC,0016
369,11,000C,FFD3
369,12,FFFC,004C
369,13,FFA2,0015
369,14,FF6C,002E
369,15,0EF0,FD8B
